"year","country_of_origin","country_of_origin_iso","country_of_asylum","country_of_asylum_iso","refugees_under_unhcr_mandate","asylum_seekers","IDPs.of.concern.to.UNHCR","Other.people.in.need.of.international.protection","Stateless.persons","Host.Community","Others.of.concern","country_code","region","sub_region","latitude_origin","longitude_origin","latitude_asylum","longitude_asylum"
2008,"Bangladesh","BGD","Malaysia","MYS",5,12,0,"-",0,0,0,"BD","Asia","Southern Asia",23.684994,90.356331,4.210484,101.975766
2008,"Bhutan","BTN","Malaysia","MYS",5,0,0,"-",0,0,0,"BT","Asia","Southern Asia",27.514162,90.433601,4.210484,101.975766
2008,"Cambodia","KHM","Malaysia","MYS",22,42,0,"-",0,0,0,"KH","Asia","South-eastern Asia",12.565679,104.990963,4.210484,101.975766
2008,"Chad","TCD","Malaysia","MYS",0,8,0,"-",0,0,0,"TD","Africa","Sub-Saharan Africa",15.454166,18.732207,4.210484,101.975766
2008,"China","CHN","Malaysia","MYS",28,38,0,"-",0,0,0,"CN","Asia","Eastern Asia",35.86166,104.195397,4.210484,101.975766
2008,"Cameroon","CMR","Malaysia","MYS",0,20,0,"-",0,0,0,"CM","Africa","Sub-Saharan Africa",7.369722,12.354722,4.210484,101.975766
2008,"Congo","COG","Malaysia","MYS",0,8,0,"-",0,0,0,"CG","Africa","Sub-Saharan Africa",-0.228021,15.827659,4.210484,101.975766
2008,"Dem. Rep. of the Congo","COD","Malaysia","MYS",5,11,0,"-",0,0,0,"CD","Africa","Sub-Saharan Africa",-4.038333,21.758664,4.210484,101.975766
2008,"Eritrea","ERI","Malaysia","MYS",5,0,0,"-",0,0,0,"ER","Africa","Sub-Saharan Africa",15.179384,39.782334,4.210484,101.975766
2008,"Ethiopia","ETH","Malaysia","MYS",0,5,0,"-",0,0,0,"ET","Africa","Sub-Saharan Africa",9.145,40.489673,4.210484,101.975766
2008,"Palestinian","PSE","Malaysia","MYS",105,38,0,"-",0,0,0,"PS","Asia","Western Asia",31.952162,35.233154,4.210484,101.975766
2008,"Ghana","GHA","Malaysia","MYS",0,5,0,"-",0,0,0,"GH","Africa","Sub-Saharan Africa",7.946527,-1.023194,4.210484,101.975766
2008,"Guinea","GIN","Malaysia","MYS",0,11,0,"-",0,0,0,"GN","Africa","Sub-Saharan Africa",9.945587,-9.696645,4.210484,101.975766
2008,"Cote d'Ivoire","CIV","Malaysia","MYS",5,18,0,"-",0,0,0,"CI","Africa","Sub-Saharan Africa",7.539989,-5.54708,4.210484,101.975766
2008,"India","IND","Malaysia","MYS",0,7,0,"-",0,0,0,"IN","Asia","Southern Asia",20.593684,78.96288,4.210484,101.975766
2008,"Indonesia","IDN","Malaysia","MYS",498,32,0,"-",0,0,0,"ID","Asia","South-eastern Asia",-0.789275,113.921327,4.210484,101.975766
2008,"Iran (Islamic Rep. of)","IRN","Malaysia","MYS",18,33,0,"-",0,0,0,"IR","Asia","Southern Asia",32.427908,53.688046,4.210484,101.975766
2008,"Iraq","IRQ","Malaysia","MYS",327,203,0,"-",0,0,0,"IQ","Asia","Western Asia",33.223191,43.679291,4.210484,101.975766
2008,"Kenya","KEN","Malaysia","MYS",0,5,0,"-",0,0,0,"KE","Africa","Sub-Saharan Africa",-0.023559,37.906193,4.210484,101.975766
2008,"Liberia","LBR","Malaysia","MYS",13,13,0,"-",0,0,0,"LR","Africa","Sub-Saharan Africa",6.428055,-9.429499,4.210484,101.975766
2008,"Sri Lanka","LKA","Malaysia","MYS",1232,957,0,"-",0,0,0,"LK","Asia","Southern Asia",7.873054,80.771797,4.210484,101.975766
2008,"Myanmar","MMR","Malaysia","MYS",33781,6730,0,"-",0,0,0,"MM","Asia","South-eastern Asia",21.913965,95.956223,4.210484,101.975766
2008,"Nepal","NPL","Malaysia","MYS",8,53,0,"-",0,0,0,"NP","Asia","Southern Asia",28.394857,84.124008,4.210484,101.975766
2008,"Nigeria","NGA","Malaysia","MYS",0,9,0,"-",0,0,0,"NG","Africa","Sub-Saharan Africa",9.081999,8.675277,4.210484,101.975766
2008,"Pakistan","PAK","Malaysia","MYS",12,54,0,"-",0,0,0,"PK","Asia","Southern Asia",30.375321,69.345116,4.210484,101.975766
2008,"Philippines","PHL","Malaysia","MYS",0,5,0,"-",0,0,61314,"PH","Asia","South-eastern Asia",12.879721,121.774017,4.210484,101.975766
2008,"Russian Federation","RUS","Malaysia","MYS",5,0,0,"-",0,0,0,"RU","Europe","Eastern Europe",61.52401,105.318756,4.210484,101.975766
2008,"Sierra Leone","SLE","Malaysia","MYS",0,7,0,"-",0,0,0,"SL","Africa","Sub-Saharan Africa",8.460555,-11.779889,4.210484,101.975766
2008,"Somalia","SOM","Malaysia","MYS",365,282,0,"-",0,0,0,"SO","Africa","Sub-Saharan Africa",5.152149,46.199616,4.210484,101.975766
2008,"Viet Nam","VNM","Malaysia","MYS",5,31,0,"-",0,0,0,"VN","Asia","South-eastern Asia",14.058324,108.277199,4.210484,101.975766
2008,"Stateless","XXA","Malaysia","MYS",0,0,0,"-",40001,0,0,NA,NA,NA,NA,NA,4.210484,101.975766
2008,"Sudan","SDN","Malaysia","MYS",21,31,0,"-",0,0,0,"SD","Africa","Northern Africa",12.862807,30.217636,4.210484,101.975766
2008,"Thailand","THA","Malaysia","MYS",136,172,0,"-",0,0,0,"TH","Asia","South-eastern Asia",15.870032,100.992541,4.210484,101.975766
2008,"Tunisia","TUN","Malaysia","MYS",5,0,0,"-",0,0,0,"TN","Africa","Northern Africa",33.886917,9.537499,4.210484,101.975766
2008,"Yemen","YEM","Malaysia","MYS",0,5,0,"-",0,0,0,"YE","Asia","Western Asia",15.552727,48.516388,4.210484,101.975766
2008,"Zimbabwe","ZWE","Malaysia","MYS",0,7,0,"-",0,0,0,"ZW","Africa","Sub-Saharan Africa",-19.015438,29.154857,4.210484,101.975766
2009,"Afghanistan","AFG","Malaysia","MYS",248,296,0,"-",0,0,0,"AF","Asia","Southern Asia",33.93911,67.709953,4.210484,101.975766
2009,"Egypt","EGY","Malaysia","MYS",0,5,0,"-",0,0,0,"EG","Africa","Northern Africa",26.820553,30.802498,4.210484,101.975766
2009,"Bangladesh","BGD","Malaysia","MYS",5,6,0,"-",0,0,0,"BD","Asia","Southern Asia",23.684994,90.356331,4.210484,101.975766
2009,"Bhutan","BTN","Malaysia","MYS",5,0,0,"-",0,0,0,"BT","Asia","Southern Asia",27.514162,90.433601,4.210484,101.975766
2009,"Cambodia","KHM","Malaysia","MYS",27,34,0,"-",0,0,0,"KH","Asia","South-eastern Asia",12.565679,104.990963,4.210484,101.975766
2009,"Chad","TCD","Malaysia","MYS",0,7,0,"-",0,0,0,"TD","Africa","Sub-Saharan Africa",15.454166,18.732207,4.210484,101.975766
2009,"China","CHN","Malaysia","MYS",41,56,0,"-",0,0,0,"CN","Asia","Eastern Asia",35.86166,104.195397,4.210484,101.975766
2009,"Cameroon","CMR","Malaysia","MYS",0,9,0,"-",0,0,0,"CM","Africa","Sub-Saharan Africa",7.369722,12.354722,4.210484,101.975766
2009,"Congo","COG","Malaysia","MYS",0,7,0,"-",0,0,0,"CG","Africa","Sub-Saharan Africa",-0.228021,15.827659,4.210484,101.975766
2009,"Dem. Rep. of the Congo","COD","Malaysia","MYS",5,0,0,"-",0,0,0,"CD","Africa","Sub-Saharan Africa",-4.038333,21.758664,4.210484,101.975766
2009,"Eritrea","ERI","Malaysia","MYS",5,0,0,"-",0,0,0,"ER","Africa","Sub-Saharan Africa",15.179384,39.782334,4.210484,101.975766
2009,"Palestinian","PSE","Malaysia","MYS",156,44,0,"-",0,0,0,"PS","Asia","Western Asia",31.952162,35.233154,4.210484,101.975766
2009,"Guinea","GIN","Malaysia","MYS",0,8,0,"-",0,0,0,"GN","Africa","Sub-Saharan Africa",9.945587,-9.696645,4.210484,101.975766
2009,"Cote d'Ivoire","CIV","Malaysia","MYS",5,8,0,"-",0,0,0,"CI","Africa","Sub-Saharan Africa",7.539989,-5.54708,4.210484,101.975766
2009,"India","IND","Malaysia","MYS",0,5,0,"-",0,0,0,"IN","Asia","Southern Asia",20.593684,78.96288,4.210484,101.975766
2009,"Indonesia","IDN","Malaysia","MYS",747,6,0,"-",0,0,0,"ID","Asia","South-eastern Asia",-0.789275,113.921327,4.210484,101.975766
2009,"Iran (Islamic Rep. of)","IRN","Malaysia","MYS",17,72,0,"-",0,0,0,"IR","Asia","Southern Asia",32.427908,53.688046,4.210484,101.975766
2009,"Iraq","IRQ","Malaysia","MYS",450,99,0,"-",0,0,0,"IQ","Asia","Western Asia",33.223191,43.679291,4.210484,101.975766
2009,"Kenya","KEN","Malaysia","MYS",0,5,0,"-",0,0,0,"KE","Africa","Sub-Saharan Africa",-0.023559,37.906193,4.210484,101.975766
2009,"Liberia","LBR","Malaysia","MYS",14,5,0,"-",0,0,0,"LR","Africa","Sub-Saharan Africa",6.428055,-9.429499,4.210484,101.975766
2009,"Sri Lanka","LKA","Malaysia","MYS",2132,837,0,"-",0,0,0,"LK","Asia","Southern Asia",7.873054,80.771797,4.210484,101.975766
2009,"Myanmar","MMR","Malaysia","MYS",61412,8261,0,"-",0,0,7,"MM","Asia","South-eastern Asia",21.913965,95.956223,4.210484,101.975766
2009,"Nepal","NPL","Malaysia","MYS",6,14,0,"-",0,0,5,"NP","Asia","Southern Asia",28.394857,84.124008,4.210484,101.975766
2009,"Nigeria","NGA","Malaysia","MYS",0,7,0,"-",0,0,0,"NG","Africa","Sub-Saharan Africa",9.081999,8.675277,4.210484,101.975766
2009,"Pakistan","PAK","Malaysia","MYS",13,73,0,"-",0,0,0,"PK","Asia","Southern Asia",30.375321,69.345116,4.210484,101.975766
2009,"Philippines","PHL","Malaysia","MYS",0,6,0,"-",0,0,61314,"PH","Asia","South-eastern Asia",12.879721,121.774017,4.210484,101.975766
2009,"Russian Federation","RUS","Malaysia","MYS",5,0,0,"-",0,0,0,"RU","Europe","Eastern Europe",61.52401,105.318756,4.210484,101.975766
2009,"Sierra Leone","SLE","Malaysia","MYS",0,5,0,"-",0,0,0,"SL","Africa","Sub-Saharan Africa",8.460555,-11.779889,4.210484,101.975766
2009,"Somalia","SOM","Malaysia","MYS",647,166,0,"-",0,0,0,"SO","Africa","Sub-Saharan Africa",5.152149,46.199616,4.210484,101.975766
2009,"Viet Nam","VNM","Malaysia","MYS",5,19,0,"-",0,0,0,"VN","Asia","South-eastern Asia",14.058324,108.277199,4.210484,101.975766
2009,"Stateless","XXA","Malaysia","MYS",0,0,0,"-",40001,0,0,NA,NA,NA,NA,NA,4.210484,101.975766
2009,"Sudan","SDN","Malaysia","MYS",41,29,0,"-",0,0,0,"SD","Africa","Northern Africa",12.862807,30.217636,4.210484,101.975766
2009,"Thailand","THA","Malaysia","MYS",140,145,0,"-",0,0,0,"TH","Asia","South-eastern Asia",15.870032,100.992541,4.210484,101.975766
2009,"Yemen","YEM","Malaysia","MYS",0,12,0,"-",0,0,0,"YE","Asia","Western Asia",15.552727,48.516388,4.210484,101.975766
2009,"Zimbabwe","ZWE","Malaysia","MYS",0,7,0,"-",0,0,0,"ZW","Africa","Sub-Saharan Africa",-19.015438,29.154857,4.210484,101.975766
2010,"Afghanistan","AFG","Malaysia","MYS",430,76,0,"-",0,0,0,"AF","Asia","Southern Asia",33.93911,67.709953,4.210484,101.975766
2010,"Egypt","EGY","Malaysia","MYS",0,5,0,"-",0,0,0,"EG","Africa","Northern Africa",26.820553,30.802498,4.210484,101.975766
2010,"Bangladesh","BGD","Malaysia","MYS",13,5,0,"-",0,0,0,"BD","Asia","Southern Asia",23.684994,90.356331,4.210484,101.975766
2010,"Bhutan","BTN","Malaysia","MYS",5,0,0,"-",0,0,0,"BT","Asia","Southern Asia",27.514162,90.433601,4.210484,101.975766
2010,"Cambodia","KHM","Malaysia","MYS",39,9,0,"-",0,0,0,"KH","Asia","South-eastern Asia",12.565679,104.990963,4.210484,101.975766
2010,"Chad","TCD","Malaysia","MYS",0,5,0,"-",0,0,0,"TD","Africa","Sub-Saharan Africa",15.454166,18.732207,4.210484,101.975766
2010,"China","CHN","Malaysia","MYS",54,54,0,"-",0,0,0,"CN","Asia","Eastern Asia",35.86166,104.195397,4.210484,101.975766
2010,"Cameroon","CMR","Malaysia","MYS",0,5,0,"-",0,0,0,"CM","Africa","Sub-Saharan Africa",7.369722,12.354722,4.210484,101.975766
2010,"Congo","COG","Malaysia","MYS",0,9,0,"-",0,0,0,"CG","Africa","Sub-Saharan Africa",-0.228021,15.827659,4.210484,101.975766
2010,"Dem. Rep. of the Congo","COD","Malaysia","MYS",5,0,0,"-",0,0,0,"CD","Africa","Sub-Saharan Africa",-4.038333,21.758664,4.210484,101.975766
2010,"Eritrea","ERI","Malaysia","MYS",6,0,0,"-",0,0,0,"ER","Africa","Sub-Saharan Africa",15.179384,39.782334,4.210484,101.975766
2010,"Ethiopia","ETH","Malaysia","MYS",5,0,0,"-",0,0,0,"ET","Africa","Sub-Saharan Africa",9.145,40.489673,4.210484,101.975766
2010,"Palestinian","PSE","Malaysia","MYS",195,88,0,"-",0,0,0,"PS","Asia","Western Asia",31.952162,35.233154,4.210484,101.975766
2010,"Ghana","GHA","Malaysia","MYS",0,5,0,"-",0,0,0,"GH","Africa","Sub-Saharan Africa",7.946527,-1.023194,4.210484,101.975766
2010,"Guinea","GIN","Malaysia","MYS",0,8,0,"-",0,0,0,"GN","Africa","Sub-Saharan Africa",9.945587,-9.696645,4.210484,101.975766
2010,"Cote d'Ivoire","CIV","Malaysia","MYS",5,5,0,"-",0,0,0,"CI","Africa","Sub-Saharan Africa",7.539989,-5.54708,4.210484,101.975766
2010,"India","IND","Malaysia","MYS",0,5,0,"-",0,0,0,"IN","Asia","Southern Asia",20.593684,78.96288,4.210484,101.975766
2010,"Indonesia","IDN","Malaysia","MYS",814,6,0,"-",0,0,0,"ID","Asia","South-eastern Asia",-0.789275,113.921327,4.210484,101.975766
2010,"Iran (Islamic Rep. of)","IRN","Malaysia","MYS",53,119,0,"-",0,0,0,"IR","Asia","Southern Asia",32.427908,53.688046,4.210484,101.975766
2010,"Iraq","IRQ","Malaysia","MYS",498,188,0,"-",0,0,0,"IQ","Asia","Western Asia",33.223191,43.679291,4.210484,101.975766
2010,"Kenya","KEN","Malaysia","MYS",5,0,0,"-",0,0,0,"KE","Africa","Sub-Saharan Africa",-0.023559,37.906193,4.210484,101.975766
2010,"Liberia","LBR","Malaysia","MYS",11,7,0,"-",0,0,0,"LR","Africa","Sub-Saharan Africa",6.428055,-9.429499,4.210484,101.975766
2010,"Sri Lanka","LKA","Malaysia","MYS",2277,1715,0,"-",0,0,0,"LK","Asia","Southern Asia",7.873054,80.771797,4.210484,101.975766
2010,"Myanmar","MMR","Malaysia","MYS",76120,8553,0,"-",0,0,0,"MM","Asia","South-eastern Asia",21.913965,95.956223,4.210484,101.975766
2010,"Nepal","NPL","Malaysia","MYS",12,7,0,"-",0,0,0,"NP","Asia","Southern Asia",28.394857,84.124008,4.210484,101.975766
2010,"Nigeria","NGA","Malaysia","MYS",0,19,0,"-",0,0,0,"NG","Africa","Sub-Saharan Africa",9.081999,8.675277,4.210484,101.975766
2010,"Pakistan","PAK","Malaysia","MYS",45,51,0,"-",0,0,0,"PK","Asia","Southern Asia",30.375321,69.345116,4.210484,101.975766
2010,"Philippines","PHL","Malaysia","MYS",0,6,0,"-",0,0,80000,"PH","Asia","South-eastern Asia",12.879721,121.774017,4.210484,101.975766
2010,"Russian Federation","RUS","Malaysia","MYS",5,0,0,"-",0,0,0,"RU","Europe","Eastern Europe",61.52401,105.318756,4.210484,101.975766
2010,"Sierra Leone","SLE","Malaysia","MYS",5,0,0,"-",0,0,0,"SL","Africa","Sub-Saharan Africa",8.460555,-11.779889,4.210484,101.975766
2010,"Somalia","SOM","Malaysia","MYS",831,195,0,"-",0,0,0,"SO","Africa","Sub-Saharan Africa",5.152149,46.199616,4.210484,101.975766
2010,"Viet Nam","VNM","Malaysia","MYS",5,5,0,"-",0,0,0,"VN","Asia","South-eastern Asia",14.058324,108.277199,4.210484,101.975766
2010,"Stateless","XXA","Malaysia","MYS",0,0,0,"-",40001,0,0,NA,NA,NA,NA,NA,4.210484,101.975766
2010,"Sudan","SDN","Malaysia","MYS",58,40,0,"-",0,0,0,"SD","Africa","Northern Africa",12.862807,30.217636,4.210484,101.975766
2010,"Syrian Arab Rep.","SYR","Malaysia","MYS",0,5,0,"-",0,0,0,"SY","Asia","Western Asia",34.802075,38.996815,4.210484,101.975766
2010,"Thailand","THA","Malaysia","MYS",8,102,0,"-",0,0,0,"TH","Asia","South-eastern Asia",15.870032,100.992541,4.210484,101.975766
2010,"Uzbekistan","UZB","Malaysia","MYS",0,5,0,"-",0,0,0,"UZ","Asia","Central Asia",41.377491,64.585262,4.210484,101.975766
2010,"Yemen","YEM","Malaysia","MYS",9,15,0,"-",0,0,0,"YE","Asia","Western Asia",15.552727,48.516388,4.210484,101.975766
2010,"Zimbabwe","ZWE","Malaysia","MYS",5,0,0,"-",0,0,0,"ZW","Africa","Sub-Saharan Africa",-19.015438,29.154857,4.210484,101.975766
2011,"Afghanistan","AFG","Malaysia","MYS",341,95,0,"-",0,0,0,"AF","Asia","Southern Asia",33.93911,67.709953,4.210484,101.975766
2011,"Algeria","DZA","Malaysia","MYS",0,5,0,"-",0,0,0,"DZ","Africa","Northern Africa",28.033886,1.659626,4.210484,101.975766
2011,"Egypt","EGY","Malaysia","MYS",0,9,0,"-",0,0,0,"EG","Africa","Northern Africa",26.820553,30.802498,4.210484,101.975766
2011,"Bangladesh","BGD","Malaysia","MYS",13,5,0,"-",0,0,0,"BD","Asia","Southern Asia",23.684994,90.356331,4.210484,101.975766
2011,"Bhutan","BTN","Malaysia","MYS",5,0,0,"-",0,0,0,"BT","Asia","Southern Asia",27.514162,90.433601,4.210484,101.975766
2011,"Cambodia","KHM","Malaysia","MYS",47,7,0,"-",0,0,0,"KH","Asia","South-eastern Asia",12.565679,104.990963,4.210484,101.975766
2011,"China","CHN","Malaysia","MYS",66,19,0,"-",0,0,0,"CN","Asia","Eastern Asia",35.86166,104.195397,4.210484,101.975766
2011,"Congo","COG","Malaysia","MYS",0,8,0,"-",0,0,0,"CG","Africa","Sub-Saharan Africa",-0.228021,15.827659,4.210484,101.975766
2011,"Dem. Rep. of the Congo","COD","Malaysia","MYS",5,0,0,"-",0,0,0,"CD","Africa","Sub-Saharan Africa",-4.038333,21.758664,4.210484,101.975766
2011,"Eritrea","ERI","Malaysia","MYS",6,0,0,"-",0,0,0,"ER","Africa","Sub-Saharan Africa",15.179384,39.782334,4.210484,101.975766
2011,"Ethiopia","ETH","Malaysia","MYS",5,0,0,"-",0,0,0,"ET","Africa","Sub-Saharan Africa",9.145,40.489673,4.210484,101.975766
2011,"Palestinian","PSE","Malaysia","MYS",247,108,0,"-",0,0,0,"PS","Asia","Western Asia",31.952162,35.233154,4.210484,101.975766
2011,"Guinea","GIN","Malaysia","MYS",0,6,0,"-",0,0,0,"GN","Africa","Sub-Saharan Africa",9.945587,-9.696645,4.210484,101.975766
2011,"Cote d'Ivoire","CIV","Malaysia","MYS",5,5,0,"-",0,0,0,"CI","Africa","Sub-Saharan Africa",7.539989,-5.54708,4.210484,101.975766
2011,"India","IND","Malaysia","MYS",0,5,0,"-",0,0,0,"IN","Asia","Southern Asia",20.593684,78.96288,4.210484,101.975766
2011,"Indonesia","IDN","Malaysia","MYS",858,11,0,"-",0,0,0,"ID","Asia","South-eastern Asia",-0.789275,113.921327,4.210484,101.975766
2011,"Iran (Islamic Rep. of)","IRN","Malaysia","MYS",90,206,0,"-",0,0,0,"IR","Asia","Southern Asia",32.427908,53.688046,4.210484,101.975766
2011,"Iraq","IRQ","Malaysia","MYS",545,221,0,"-",0,0,0,"IQ","Asia","Western Asia",33.223191,43.679291,4.210484,101.975766
2011,"Jordan","JOR","Malaysia","MYS",0,5,0,"-",0,0,0,"JO","Asia","Western Asia",30.585164,36.238414,4.210484,101.975766
2011,"Kenya","KEN","Malaysia","MYS",5,0,0,"-",0,0,0,"KE","Africa","Sub-Saharan Africa",-0.023559,37.906193,4.210484,101.975766
2011,"Liberia","LBR","Malaysia","MYS",9,10,0,"-",0,0,0,"LR","Africa","Sub-Saharan Africa",6.428055,-9.429499,4.210484,101.975766
2011,"Lebanon","LBN","Malaysia","MYS",0,7,0,"-",0,0,0,"LB","Asia","Western Asia",33.854721,35.862285,4.210484,101.975766
2011,"Sri Lanka","LKA","Malaysia","MYS",2294,2150,0,"-",0,0,0,"LK","Asia","Southern Asia",7.873054,80.771797,4.210484,101.975766
2011,"Mali","MLI","Malaysia","MYS",0,5,0,"-",0,0,0,"ML","Africa","Sub-Saharan Africa",17.570692,-3.996166,4.210484,101.975766
2011,"Myanmar","MMR","Malaysia","MYS",81146,7348,0,"-",0,0,0,"MM","Asia","South-eastern Asia",21.913965,95.956223,4.210484,101.975766
2011,"Nepal","NPL","Malaysia","MYS",7,6,0,"-",0,0,0,"NP","Asia","Southern Asia",28.394857,84.124008,4.210484,101.975766
2011,"Nigeria","NGA","Malaysia","MYS",0,13,0,"-",0,0,0,"NG","Africa","Sub-Saharan Africa",9.081999,8.675277,4.210484,101.975766
2011,"Pakistan","PAK","Malaysia","MYS",48,161,0,"-",0,0,0,"PK","Asia","Southern Asia",30.375321,69.345116,4.210484,101.975766
2011,"Philippines","PHL","Malaysia","MYS",0,7,0,"-",0,0,80000,"PH","Asia","South-eastern Asia",12.879721,121.774017,4.210484,101.975766
2011,"Russian Federation","RUS","Malaysia","MYS",5,0,0,"-",0,0,0,"RU","Europe","Eastern Europe",61.52401,105.318756,4.210484,101.975766
2011,"Sierra Leone","SLE","Malaysia","MYS",5,0,0,"-",0,0,0,"SL","Africa","Sub-Saharan Africa",8.460555,-11.779889,4.210484,101.975766
2011,"Somalia","SOM","Malaysia","MYS",812,224,0,"-",0,0,0,"SO","Africa","Sub-Saharan Africa",5.152149,46.199616,4.210484,101.975766
2011,"Viet Nam","VNM","Malaysia","MYS",5,5,0,"-",0,0,0,"VN","Asia","South-eastern Asia",14.058324,108.277199,4.210484,101.975766
2011,"Stateless","XXA","Malaysia","MYS",0,0,0,"-",40001,0,0,NA,NA,NA,NA,NA,4.210484,101.975766
2011,"Sudan","SDN","Malaysia","MYS",70,61,0,"-",0,0,0,"SD","Africa","Northern Africa",12.862807,30.217636,4.210484,101.975766
2011,"Syrian Arab Rep.","SYR","Malaysia","MYS",5,8,0,"-",0,0,0,"SY","Asia","Western Asia",34.802075,38.996815,4.210484,101.975766
2011,"Thailand","THA","Malaysia","MYS",9,105,0,"-",0,0,0,"TH","Asia","South-eastern Asia",15.870032,100.992541,4.210484,101.975766
2011,"Uzbekistan","UZB","Malaysia","MYS",0,10,0,"-",0,0,0,"UZ","Asia","Central Asia",41.377491,64.585262,4.210484,101.975766
2011,"Yemen","YEM","Malaysia","MYS",18,83,0,"-",0,0,0,"YE","Asia","Western Asia",15.552727,48.516388,4.210484,101.975766
2011,"Zimbabwe","ZWE","Malaysia","MYS",5,0,0,"-",0,0,0,"ZW","Africa","Sub-Saharan Africa",-19.015438,29.154857,4.210484,101.975766
2012,"Afghanistan","AFG","Malaysia","MYS",349,115,0,"-",0,0,0,"AF","Asia","Southern Asia",33.93911,67.709953,4.210484,101.975766
2012,"Algeria","DZA","Malaysia","MYS",0,5,0,"-",0,0,0,"DZ","Africa","Northern Africa",28.033886,1.659626,4.210484,101.975766
2012,"Egypt","EGY","Malaysia","MYS",0,19,0,"-",0,0,0,"EG","Africa","Northern Africa",26.820553,30.802498,4.210484,101.975766
2012,"Bangladesh","BGD","Malaysia","MYS",16,0,0,"-",0,0,0,"BD","Asia","Southern Asia",23.684994,90.356331,4.210484,101.975766
2012,"Bhutan","BTN","Malaysia","MYS",5,0,0,"-",0,0,0,"BT","Asia","Southern Asia",27.514162,90.433601,4.210484,101.975766
2012,"Cambodia","KHM","Malaysia","MYS",58,0,0,"-",0,0,0,"KH","Asia","South-eastern Asia",12.565679,104.990963,4.210484,101.975766
2012,"China","CHN","Malaysia","MYS",82,5,0,"-",0,0,0,"CN","Asia","Eastern Asia",35.86166,104.195397,4.210484,101.975766
2012,"Congo","COG","Malaysia","MYS",0,8,0,"-",0,0,0,"CG","Africa","Sub-Saharan Africa",-0.228021,15.827659,4.210484,101.975766
2012,"Dem. Rep. of the Congo","COD","Malaysia","MYS",6,5,0,"-",0,0,0,"CD","Africa","Sub-Saharan Africa",-4.038333,21.758664,4.210484,101.975766
2012,"Eritrea","ERI","Malaysia","MYS",7,0,0,"-",0,0,0,"ER","Africa","Sub-Saharan Africa",15.179384,39.782334,4.210484,101.975766
2012,"Ethiopia","ETH","Malaysia","MYS",5,0,0,"-",0,0,0,"ET","Africa","Sub-Saharan Africa",9.145,40.489673,4.210484,101.975766
2012,"Palestinian","PSE","Malaysia","MYS",235,146,0,"-",0,0,0,"PS","Asia","Western Asia",31.952162,35.233154,4.210484,101.975766
2012,"Guinea","GIN","Malaysia","MYS",0,5,0,"-",0,0,0,"GN","Africa","Sub-Saharan Africa",9.945587,-9.696645,4.210484,101.975766
2012,"India","IND","Malaysia","MYS",0,6,0,"-",0,0,0,"IN","Asia","Southern Asia",20.593684,78.96288,4.210484,101.975766
2012,"Indonesia","IDN","Malaysia","MYS",901,0,0,"-",0,0,0,"ID","Asia","South-eastern Asia",-0.789275,113.921327,4.210484,101.975766
2012,"Iran (Islamic Rep. of)","IRN","Malaysia","MYS",148,294,0,"-",0,0,0,"IR","Asia","Southern Asia",32.427908,53.688046,4.210484,101.975766
2012,"Iraq","IRQ","Malaysia","MYS",475,235,0,"-",0,0,0,"IQ","Asia","Western Asia",33.223191,43.679291,4.210484,101.975766
2012,"Jordan","JOR","Malaysia","MYS",5,0,0,"-",0,0,0,"JO","Asia","Western Asia",30.585164,36.238414,4.210484,101.975766
2012,"Kenya","KEN","Malaysia","MYS",5,0,0,"-",0,0,0,"KE","Africa","Sub-Saharan Africa",-0.023559,37.906193,4.210484,101.975766
2012,"Liberia","LBR","Malaysia","MYS",10,5,0,"-",0,0,0,"LR","Africa","Sub-Saharan Africa",6.428055,-9.429499,4.210484,101.975766
2012,"Lebanon","LBN","Malaysia","MYS",0,5,0,"-",0,0,0,"LB","Asia","Western Asia",33.854721,35.862285,4.210484,101.975766
2012,"Sri Lanka","LKA","Malaysia","MYS",2023,1910,0,"-",0,0,0,"LK","Asia","Southern Asia",7.873054,80.771797,4.210484,101.975766
2012,"Mali","MLI","Malaysia","MYS",0,5,0,"-",0,0,0,"ML","Africa","Sub-Saharan Africa",17.570692,-3.996166,4.210484,101.975766
2012,"Myanmar","MMR","Malaysia","MYS",84671,7764,0,"-",0,0,0,"MM","Asia","South-eastern Asia",21.913965,95.956223,4.210484,101.975766
2012,"Nepal","NPL","Malaysia","MYS",7,7,0,"-",0,0,0,"NP","Asia","Southern Asia",28.394857,84.124008,4.210484,101.975766
2012,"Nigeria","NGA","Malaysia","MYS",0,11,0,"-",0,0,0,"NG","Africa","Sub-Saharan Africa",9.081999,8.675277,4.210484,101.975766
2012,"Pakistan","PAK","Malaysia","MYS",96,315,0,"-",0,0,0,"PK","Asia","Southern Asia",30.375321,69.345116,4.210484,101.975766
2012,"Philippines","PHL","Malaysia","MYS",0,0,0,"-",0,0,80000,"PH","Asia","South-eastern Asia",12.879721,121.774017,4.210484,101.975766
2012,"Russian Federation","RUS","Malaysia","MYS",5,0,0,"-",0,0,0,"RU","Europe","Eastern Europe",61.52401,105.318756,4.210484,101.975766
2012,"Sierra Leone","SLE","Malaysia","MYS",5,0,0,"-",0,0,0,"SL","Africa","Sub-Saharan Africa",8.460555,-11.779889,4.210484,101.975766
